Date,Peak Load (MW),Peak Load Hour,Wind @ Peak Load (MW),Max Wind Output (MW),Max Wind Time,Penetration @ Max Wind (%),Source_File,Curtailment Proxy (MW),Wind Utilization % @ Peak,Year,Month,DayOfWeek,Is_Weekend,Load-Wind Ratio,High Wind Day,Curtailment Severity
2012-05-29,59037.0,17.0,1296.0,6102.0,00:00:00,15.02,ERCOTWindIntegrationReport_2012.xlsx,4806.0,21.24,2012,5,1,0,45.51811873554356,0,Medium
2012-05-30,54494.0,18.0,5155.0,6887.0,18:55:00,13.03,ERCOTWindIntegrationReport_2012.xlsx,1732.0,74.85,2012,5,2,0,10.569045771916214,0,Low
2012-05-31,48162.0,18.0,2504.0,5856.0,00:09:00,15.58,ERCOTWindIntegrationReport_2012.xlsx,3352.0,42.76,2012,5,3,0,19.226347305389222,0,Medium
2012-06-01,51718.0,17.0,2794.0,4990.0,23:10:00,13.01,ERCOTWindIntegrationReport_2012.xlsx,2196.0,55.99,2012,6,4,0,18.50375670840787,0,Medium
2012-06-02,53949.0,17.0,2620.0,6574.0,23:10:00,15.93,ERCOTWindIntegrationReport_2012.xlsx,3954.0,39.85,2012,6,5,1,20.58336512781381,0,Medium
2012-06-03,53381.0,17.0,6988.0,7519.0,14:30:00,14.53,ERCOTWindIntegrationReport_2012.xlsx,531.0,92.94,2012,6,6,1,7.63785949348977,1,Low
2012-06-04,58196.0,17.0,2815.0,6458.0,01:16:00,18.15,ERCOTWindIntegrationReport_2012.xlsx,3643.0,43.59,2012,6,0,0,20.666193181818183,0,Medium
2012-06-05,59142.0,17.0,549.0,5902.0,00:00:00,14.79,ERCOTWindIntegrationReport_2012.xlsx,5353.0,9.3,2012,6,1,0,107.53090909090909,0,High
2012-06-06,57534.0,15.0,1867.0,3722.0,02:00:00,10.66,ERCOTWindIntegrationReport_2012.xlsx,1855.0,50.16,2012,6,2,0,30.799785867237688,0,Low
2012-06-07,48112.0,17.0,2001.0,3507.0,12:26:00,7.91,ERCOTWindIntegrationReport_2012.xlsx,1506.0,57.06,2012,6,3,0,24.03196803196803,0,Low
2012-06-08,49906.0,16.0,895.0,3886.0,23:39:00,10.77,ERCOTWindIntegrationReport_2012.xlsx,2991.0,23.03,2012,6,4,0,55.698660714285715,0,Medium
2012-06-09,52965.0,17.0,2102.0,6294.0,22:39:00,14.66,ERCOTWindIntegrationReport_2012.xlsx,4192.0,33.4,2012,6,5,1,25.185449358059916,0,Medium
2012-06-10,55694.0,18.0,1861.0,6115.0,03:01:00,19.13,ERCOTWindIntegrationReport_2012.xlsx,4254.0,30.43,2012,6,6,1,29.910848549946294,0,Medium
2012-06-11,61758.0,17.0,1493.0,6203.0,01:30:00,16.54,ERCOTWindIntegrationReport_2012.xlsx,4710.0,24.07,2012,6,0,0,41.33734939759036,0,Medium
2012-06-12,55500.0,15.0,5175.0,6191.0,23:40:00,16.8,ERCOTWindIntegrationReport_2012.xlsx,1016.0,83.59,2012,6,1,0,10.7225656877898,1,Low
2012-06-13,55224.0,17.0,3421.0,6134.0,00:08:00,17.36,ERCOTWindIntegrationReport_2012.xlsx,2713.0,55.77,2012,6,2,0,16.137931034482758,0,Medium
2012-06-14,58457.0,17.0,4127.0,7402.0,22:19:00,15.38,ERCOTWindIntegrationReport_2012.xlsx,3275.0,55.76,2012,6,3,0,14.16109496124031,0,Medium
2012-06-15,57405.0,17.0,3695.0,6180.0,00:04:00,15.13,ERCOTWindIntegrationReport_2012.xlsx,2485.0,59.79,2012,6,4,0,15.531655844155845,0,Medium
2012-06-16,52554.0,18.0,3326.0,6306.0,21:23:00,13.49,ERCOTWindIntegrationReport_2012.xlsx,2980.0,52.74,2012,6,5,1,15.796212804328224,0,Medium
2012-06-17,51311.0,16.0,1640.0,6641.0,23:13:00,16.61,ERCOTWindIntegrationReport_2012.xlsx,5001.0,24.7,2012,6,6,1,31.268129189518586,0,High
2012-06-18,55980.0,17.0,6368.0,7625.0,19:55:00,14.88,ERCOTWindIntegrationReport_2012.xlsx,1257.0,83.51,2012,6,0,0,8.789448893075836,1,Low
2012-06-19,52423.0,16.0,7790.0,8368.0,19:25:00,17.64,ERCOTWindIntegrationReport_2012.xlsx,578.0,93.09,2012,6,1,0,6.7286612758310875,1,Low
2012-06-20,52429.0,17.0,6189.0,7209.0,10:50:00,15.75,ERCOTWindIntegrationReport_2012.xlsx,1020.0,85.85,2012,6,2,0,8.469951534733442,1,Low
2012-06-21,56222.0,17.0,1652.0,6199.0,00:06:00,16.69,ERCOTWindIntegrationReport_2012.xlsx,4547.0,26.65,2012,6,3,0,34.01209921355112,0,Medium
2012-06-22,58547.0,17.0,1142.0,2895.0,23:12:00,6.64,ERCOTWindIntegrationReport_2012.xlsx,1753.0,39.45,2012,6,4,0,51.22222222222222,0,Low
2012-06-23,56952.0,17.0,1901.0,3689.0,23:59:00,9.02,ERCOTWindIntegrationReport_2012.xlsx,1788.0,51.53,2012,6,5,1,29.94321766561514,0,Low
2012-06-24,59153.0,18.0,501.0,4125.0,01:04:00,10.92,ERCOTWindIntegrationReport_2012.xlsx,3624.0,12.15,2012,6,6,1,117.83466135458167,0,Medium
2012-06-25,65050.0,17.0,454.0,2832.0,00:55:00,7.27,ERCOTWindIntegrationReport_2012.xlsx,2378.0,16.03,2012,6,0,0,142.96703296703296,0,Medium
2012-06-26,66583.0,17.0,339.0,3819.0,23:58:00,7.95,ERCOTWindIntegrationReport_2012.xlsx,3480.0,8.88,2012,6,1,0,195.83235294117648,0,Medium
2012-06-27,66001.0,17.0,1114.0,4768.0,23:55:00,10.43,ERCOTWindIntegrationReport_2012.xlsx,3654.0,23.36,2012,6,2,0,59.19372197309417,0,Medium
2012-06-28,61413.0,16.0,1349.0,5813.0,23:59:00,13.3,ERCOTWindIntegrationReport_2012.xlsx,4464.0,23.21,2012,6,3,0,45.49111111111111,0,Medium
2012-06-29,58468.0,17.0,1381.0,6024.0,01:08:00,14.98,ERCOTWindIntegrationReport_2012.xlsx,4643.0,22.92,2012,6,4,0,42.3068017366136,0,Medium
2012-06-30,50751.0,18.0,1566.0,5883.0,00:18:00,14.16,ERCOTWindIntegrationReport_2012.xlsx,4317.0,26.62,2012,6,5,1,32.3873643905552,0,Medium
2012-07-01,47290.0,16.0,2826.0,6199.0,23:55:00,16.63,ERCOTWindIntegrationReport_2012.xlsx,3373.0,45.59,2012,7,6,1,16.72798019101521,0,Medium
2012-07-02,56087.0,17.0,6334.0,6635.0,17:11:00,11.98,ERCOTWindIntegrationReport_2012.xlsx,301.0,95.46,2012,7,0,0,8.85351223362273,1,None
2012-07-03,57281.0,17.0,5460.0,6927.0,19:40:00,13.33,ERCOTWindIntegrationReport_2012.xlsx,1467.0,78.82,2012,7,1,0,10.489104559604469,0,Low
2012-07-04,55323.0,17.0,5471.0,6411.0,09:07:00,16.36,ERCOTWindIntegrationReport_2012.xlsx,940.0,85.34,2012,7,2,0,10.110197368421053,1,Low
2012-07-05,60319.0,17.0,3875.0,5186.0,18:52:00,9.02,ERCOTWindIntegrationReport_2012.xlsx,1311.0,74.72,2012,7,3,0,15.56217750257998,0,Low
2012-07-06,60230.0,17.0,1891.0,3127.0,23:59:00,7.28,ERCOTWindIntegrationReport_2012.xlsx,1236.0,60.47,2012,7,4,0,31.83403805496829,0,Low
2012-07-07,57040.0,16.0,715.0,3621.0,01:14:00,9.27,ERCOTWindIntegrationReport_2012.xlsx,2906.0,19.75,2012,7,5,1,79.66480446927375,0,Medium
2012-07-08,51826.0,17.0,1580.0,3395.0,01:31:00,9.72,ERCOTWindIntegrationReport_2012.xlsx,1815.0,46.54,2012,7,6,1,32.780518659076535,0,Low
2012-07-09,53951.0,17.0,3960.0,4321.0,16:01:00,8.04,ERCOTWindIntegrationReport_2012.xlsx,361.0,91.65,2012,7,0,0,13.620550366069175,1,None
2012-07-10,51281.0,17.0,2232.0,3027.0,17:08:00,5.94,ERCOTWindIntegrationReport_2012.xlsx,795.0,73.74,2012,7,1,0,22.965069413345276,0,Low
2012-07-11,49611.0,17.0,1663.0,1864.0,17:49:00,3.78,ERCOTWindIntegrationReport_2012.xlsx,201.0,89.22,2012,7,2,0,29.814302884615383,1,None
2012-07-12,53057.0,18.0,591.0,2247.0,23:56:00,5.79,ERCOTWindIntegrationReport_2012.xlsx,1656.0,26.3,2012,7,3,0,89.6233108108108,0,Low
2012-07-13,53586.0,17.0,544.0,2790.0,23:58:00,7.23,ERCOTWindIntegrationReport_2012.xlsx,2246.0,19.5,2012,7,4,0,98.32293577981652,0,Medium
2012-07-14,53656.0,18.0,1381.0,3341.0,23:58:00,8.79,ERCOTWindIntegrationReport_2012.xlsx,1960.0,41.33,2012,7,5,1,38.824891461649784,0,Low
2012-07-15,49439.0,17.0,1262.0,4683.0,19:48:00,10.52,ERCOTWindIntegrationReport_2012.xlsx,3421.0,26.95,2012,7,6,1,39.144101346001584,0,Medium
2012-07-16,56295.0,16.0,3712.0,5079.0,17:06:00,9.2,ERCOTWindIntegrationReport_2012.xlsx,1367.0,73.09,2012,7,0,0,15.161594398060867,0,Low
2012-07-17,56061.0,16.0,2583.0,6055.0,02:08:00,17.65,ERCOTWindIntegrationReport_2012.xlsx,3472.0,42.66,2012,7,1,0,21.695433436532507,0,Medium
2012-07-18,58206.0,16.0,2046.0,5133.0,23:18:00,11.75,ERCOTWindIntegrationReport_2012.xlsx,3087.0,39.86,2012,7,2,0,28.434782608695652,0,Medium
2012-07-19,60743.0,17.0,1481.0,4655.0,00:00:00,11.35,ERCOTWindIntegrationReport_2012.xlsx,3174.0,31.82,2012,7,3,0,40.98717948717949,0,Medium
2012-07-20,62168.0,16.0,798.0,3782.0,01:48:00,9.98,ERCOTWindIntegrationReport_2012.xlsx,2984.0,21.1,2012,7,4,0,77.8072590738423,0,Medium
2012-07-21,61533.0,17.0,1549.0,4113.0,02:59:00,11.5,ERCOTWindIntegrationReport_2012.xlsx,2564.0,37.66,2012,7,5,1,39.69870967741935,0,Medium
2012-07-22,57745.0,18.0,2625.0,4475.0,19:37:00,8.22,ERCOTWindIntegrationReport_2012.xlsx,1850.0,58.66,2012,7,6,1,21.98971820258949,0,Low
2012-07-23,58768.0,17.0,2494.0,5393.0,18:35:00,9.56,ERCOTWindIntegrationReport_2012.xlsx,2899.0,46.25,2012,7,0,0,23.55430861723447,0,Medium
2012-07-24,60424.0,17.0,3121.0,5798.0,04:09:00,16.66,ERCOTWindIntegrationReport_2012.xlsx,2677.0,53.83,2012,7,1,0,19.3542600896861,0,Medium
2012-07-25,61430.0,17.0,3385.0,6723.0,21:52:00,12.77,ERCOTWindIntegrationReport_2012.xlsx,3338.0,50.35,2012,7,2,0,18.142350856467807,0,Medium
2012-07-26,62044.0,17.0,3008.0,6613.0,00:30:00,15.59,ERCOTWindIntegrationReport_2012.xlsx,3605.0,45.49,2012,7,3,0,20.61947490860751,0,Medium
2012-07-27,60986.0,17.0,1844.0,4963.0,00:38:00,12.07,ERCOTWindIntegrationReport_2012.xlsx,3119.0,37.15,2012,7,4,0,33.05474254742548,0,Medium
2012-07-28,60851.0,17.0,1623.0,3256.0,23:56:00,7.34,ERCOTWindIntegrationReport_2012.xlsx,1633.0,49.85,2012,7,5,1,37.4698275862069,0,Low
2012-07-29,60930.0,18.0,1359.0,4413.0,23:59:00,9.99,ERCOTWindIntegrationReport_2012.xlsx,3054.0,30.8,2012,7,6,1,44.8014705882353,0,Medium
2012-07-30,64877.0,17.0,1455.0,4852.0,00:45:00,11.62,ERCOTWindIntegrationReport_2012.xlsx,3397.0,29.99,2012,7,0,0,44.558379120879124,0,Medium
2012-07-31,65794.0,17.0,1016.0,4055.0,02:48:00,10.6,ERCOTWindIntegrationReport_2012.xlsx,3039.0,25.06,2012,7,1,0,64.69419862340216,0,Medium
2012-08-01,66496.0,17.0,1364.0,5283.0,00:00:00,11.29,ERCOTWindIntegrationReport_2012.xlsx,3919.0,25.82,2012,8,2,0,48.71501831501831,0,Medium
2012-08-02,65801.0,17.0,2342.0,6662.0,23:57:00,14.3,ERCOTWindIntegrationReport_2012.xlsx,4320.0,35.15,2012,8,3,0,28.084080239009815,0,Medium
2012-08-03,65018.0,17.0,4611.0,6991.0,01:00:00,16.23,ERCOTWindIntegrationReport_2012.xlsx,2380.0,65.96,2012,8,4,0,14.097571552471813,0,Medium
2012-08-04,60778.0,17.0,2735.0,7084.0,00:22:00,15.66,ERCOTWindIntegrationReport_2012.xlsx,4349.0,38.61,2012,8,5,1,22.214181286549707,0,Medium
2012-08-05,56911.0,17.0,1734.0,4140.0,02:43:00,10.78,ERCOTWindIntegrationReport_2012.xlsx,2406.0,41.88,2012,8,6,1,32.801729106628244,0,Medium
2012-08-06,64013.0,17.0,877.0,3906.0,23:59:00,8.72,ERCOTWindIntegrationReport_2012.xlsx,3029.0,22.45,2012,8,0,0,72.90774487471526,0,Medium
2012-08-07,64330.0,16.0,717.0,3971.0,00:53:00,9.46,ERCOTWindIntegrationReport_2012.xlsx,3254.0,18.06,2012,8,1,0,89.59610027855153,0,Medium
2012-08-08,60177.0,17.0,926.0,4640.0,01:21:00,11.43,ERCOTWindIntegrationReport_2012.xlsx,3714.0,19.96,2012,8,2,0,64.91585760517799,0,Medium
2012-08-09,65936.0,17.0,1126.0,2760.0,23:58:00,5.93,ERCOTWindIntegrationReport_2012.xlsx,1634.0,40.8,2012,8,3,0,58.505767524401065,0,Low
2012-08-10,64070.0,16.0,2123.0,2791.0,00:13:00,6.1,ERCOTWindIntegrationReport_2012.xlsx,668.0,76.07,2012,8,4,0,30.16478342749529,0,Low
2012-08-11,60098.0,17.0,958.0,5059.0,23:47:00,11.48,ERCOTWindIntegrationReport_2012.xlsx,4101.0,18.94,2012,8,5,1,62.667361835245046,0,Medium
2012-08-12,61224.0,17.0,1437.0,5181.0,04:32:00,14.92,ERCOTWindIntegrationReport_2012.xlsx,3744.0,27.74,2012,8,6,1,42.575799721835885,0,Medium
2012-08-13,64377.0,17.0,1382.0,3917.0,07:44:00,9.47,ERCOTWindIntegrationReport_2012.xlsx,2535.0,35.28,2012,8,0,0,46.54880694143167,0,Medium
2012-08-14,65374.0,17.0,3923.0,5831.0,23:33:00,12.79,ERCOTWindIntegrationReport_2012.xlsx,1908.0,67.28,2012,8,1,0,16.660040774719675,0,Low
2012-08-15,60871.0,17.0,3614.0,6565.0,23:59:00,15.12,ERCOTWindIntegrationReport_2012.xlsx,2951.0,55.05,2012,8,2,0,16.838450899031812,0,Medium
2012-08-16,59341.0,17.0,2166.0,6734.0,00:37:00,16.25,ERCOTWindIntegrationReport_2012.xlsx,4568.0,32.17,2012,8,3,0,27.383940932164283,0,Medium
2012-08-17,62195.0,17.0,3397.0,3826.0,20:24:00,6.94,ERCOTWindIntegrationReport_2012.xlsx,429.0,88.79,2012,8,4,0,18.303413772807534,1,None
2012-08-18,50849.0,15.0,1715.0,3738.0,21:56:00,9.0,ERCOTWindIntegrationReport_2012.xlsx,2023.0,45.88,2012,8,5,1,29.632284382284382,0,Medium
2012-08-19,51258.0,18.0,1473.0,2272.0,00:27:00,6.5,ERCOTWindIntegrationReport_2012.xlsx,799.0,64.83,2012,8,6,1,34.77476255088195,0,Low
2012-08-20,58028.0,17.0,514.0,3247.0,23:59:00,8.47,ERCOTWindIntegrationReport_2012.xlsx,2733.0,15.83,2012,8,0,0,112.67572815533981,0,Medium
2012-08-21,49722.0,17.0,2398.0,4202.0,01:54:00,12.43,ERCOTWindIntegrationReport_2012.xlsx,1804.0,57.07,2012,8,1,0,20.726135889954147,0,Low
2012-08-22,55548.0,17.0,2237.0,5400.0,23:55:00,14.4,ERCOTWindIntegrationReport_2012.xlsx,3163.0,41.43,2012,8,2,0,24.820375335120644,0,Medium
2012-08-23,57000.0,17.0,2827.0,5985.0,23:59:00,15.14,ERCOTWindIntegrationReport_2012.xlsx,3158.0,47.23,2012,8,3,0,20.155586987270155,0,Medium
2012-08-24,56976.0,17.0,3357.0,6909.0,23:35:00,16.37,ERCOTWindIntegrationReport_2012.xlsx,3552.0,48.59,2012,8,4,0,16.967242406194163,0,Medium
2012-08-25,53384.0,16.0,4375.0,6959.0,00:09:00,17.22,ERCOTWindIntegrationReport_2012.xlsx,2584.0,62.87,2012,8,5,1,12.199268738574041,0,Medium
2012-08-26,52469.0,17.0,3097.0,5297.0,01:00:00,14.07,ERCOTWindIntegrationReport_2012.xlsx,2200.0,58.47,2012,8,6,1,16.93641058747579,0,Medium
2012-08-27,59990.0,17.0,1301.0,1370.0,16:20:00,2.28,ERCOTWindIntegrationReport_2012.xlsx,69.0,94.96,2012,8,0,0,46.075268817204304,1,None
2012-08-28,59742.0,17.0,2194.0,2575.0,14:54:00,4.38,ERCOTWindIntegrationReport_2012.xlsx,381.0,85.2,2012,8,1,0,27.217312072892938,1,None
2012-08-29,60235.0,17.0,1363.0,1518.0,18:07:00,2.6,ERCOTWindIntegrationReport_2012.xlsx,155.0,89.79,2012,8,2,0,44.160557184750736,1,None
2012-08-30,61912.0,17.0,684.0,1045.0,22:01:00,2.05,ERCOTWindIntegrationReport_2012.xlsx,361.0,65.45,2012,8,3,0,90.38248175182481,0,None
2012-08-31,62149.0,17.0,1140.0,1859.0,23:54:00,4.24,ERCOTWindIntegrationReport_2012.xlsx,719.0,61.32,2012,8,4,0,54.46888694127958,0,Low
2012-09-01,54985.0,17.0,1282.0,4448.0,23:57:00,10.86,ERCOTWindIntegrationReport_2012.xlsx,3166.0,28.82,2012,9,5,1,42.85658612626656,0,Medium
2012-09-02,58854.0,17.0,2375.0,4756.0,23:42:00,10.99,ERCOTWindIntegrationReport_2012.xlsx,2381.0,49.94,2012,9,6,1,24.77020202020202,0,Medium
2012-09-03,61533.0,17.0,2012.0,5516.0,23:58:00,13.07,ERCOTWindIntegrationReport_2012.xlsx,3504.0,36.48,2012,9,0,0,30.567809239940388,0,Medium
2012-09-04,64640.0,17.0,1489.0,5531.0,00:01:00,13.21,ERCOTWindIntegrationReport_2012.xlsx,4042.0,26.92,2012,9,1,0,43.38255033557047,0,Medium
2012-09-05,64865.0,17.0,1708.0,5250.0,01:21:00,13.39,ERCOTWindIntegrationReport_2012.xlsx,3542.0,32.53,2012,9,2,0,37.95494441193681,0,Medium
2012-09-06,64778.0,17.0,1312.0,3822.0,00:27:00,9.22,ERCOTWindIntegrationReport_2012.xlsx,2510.0,34.33,2012,9,3,0,49.33587204874333,0,Medium
2012-09-07,64831.0,17.0,1221.0,7297.0,22:00:00,14.03,ERCOTWindIntegrationReport_2012.xlsx,6076.0,16.73,2012,9,4,0,53.0531914893617,0,High
2012-09-08,47939.0,17.0,2122.0,6881.0,00:01:00,15.72,ERCOTWindIntegrationReport_2012.xlsx,4759.0,30.84,2012,9,5,1,22.58078191238813,0,Medium
2012-09-09,48599.0,18.0,425.0,829.0,23:58:00,2.58,ERCOTWindIntegrationReport_2012.xlsx,404.0,51.27,2012,9,6,1,114.08215962441315,0,None
2012-09-10,53695.0,17.0,707.0,5783.0,23:54:00,16.69,ERCOTWindIntegrationReport_2012.xlsx,5076.0,12.23,2012,9,0,0,75.840395480226,0,High
2012-09-11,54232.0,17.0,2946.0,5984.0,23:59:00,16.37,ERCOTWindIntegrationReport_2012.xlsx,3038.0,49.23,2012,9,1,0,18.402443162538173,0,Medium
2012-09-12,55690.0,18.0,2800.0,6160.0,01:53:00,18.82,ERCOTWindIntegrationReport_2012.xlsx,3360.0,45.45,2012,9,2,0,19.88218493395216,0,Medium
2012-09-13,47525.0,15.0,3021.0,5203.0,19:29:00,12.12,ERCOTWindIntegrationReport_2012.xlsx,2182.0,58.06,2012,9,3,0,15.726340172071476,0,Medium
2012-09-14,40784.0,15.0,887.0,3228.0,02:56:00,11.13,ERCOTWindIntegrationReport_2012.xlsx,2341.0,27.48,2012,9,4,0,45.927927927927925,0,Medium
2012-09-15,40933.0,17.0,196.0,634.0,00:00:00,2.0,ERCOTWindIntegrationReport_2012.xlsx,438.0,30.91,2012,9,5,1,207.78172588832487,0,None
2012-09-16,37760.0,16.0,100.0,2625.0,23:47:00,8.78,ERCOTWindIntegrationReport_2012.xlsx,2525.0,3.81,2012,9,6,1,373.86138613861385,0,Medium
2012-09-17,45825.0,18.0,256.0,2622.0,00:20:00,9.15,ERCOTWindIntegrationReport_2012.xlsx,2366.0,9.76,2012,9,0,0,178.30739299610894,0,Medium
2012-09-18,46857.0,17.0,506.0,4649.0,06:09:00,14.87,ERCOTWindIntegrationReport_2012.xlsx,4143.0,10.88,2012,9,1,0,92.42011834319527,0,Medium
2012-09-19,47549.0,17.0,1606.0,5285.0,23:11:00,15.66,ERCOTWindIntegrationReport_2012.xlsx,3679.0,30.39,2012,9,2,0,29.588674548848786,0,Medium
2012-09-20,51044.0,17.0,2013.0,6230.0,22:45:00,16.59,ERCOTWindIntegrationReport_2012.xlsx,4217.0,32.31,2012,9,3,0,25.344587884806355,0,Medium
2012-09-21,51765.0,17.0,1253.0,6144.0,00:16:00,19.27,ERCOTWindIntegrationReport_2012.xlsx,4891.0,20.39,2012,9,4,0,41.2799043062201,0,Medium
2012-09-22,51482.0,17.0,1103.0,5508.0,00:38:00,17.19,ERCOTWindIntegrationReport_2012.xlsx,4405.0,20.03,2012,9,5,1,46.632246376811594,0,Medium
2012-09-23,51993.0,17.0,2286.0,5622.0,01:59:00,18.54,ERCOTWindIntegrationReport_2012.xlsx,3336.0,40.66,2012,9,6,1,22.73414954088325,0,Medium
2012-09-24,55587.0,17.0,4244.0,6918.0,23:25:00,17.84,ERCOTWindIntegrationReport_2012.xlsx,2674.0,61.35,2012,9,0,0,13.09469964664311,0,Medium
2012-09-25,54852.0,17.0,5769.0,7408.0,22:56:00,18.12,ERCOTWindIntegrationReport_2012.xlsx,1639.0,77.88,2012,9,1,0,9.506412478336221,0,Low
2012-09-26,55255.0,17.0,4623.0,6882.0,00:01:00,18.46,ERCOTWindIntegrationReport_2012.xlsx,2259.0,67.18,2012,9,2,0,11.949610726643598,0,Medium
2012-09-27,52429.0,17.0,2165.0,4078.0,04:38:00,12.95,ERCOTWindIntegrationReport_2012.xlsx,1913.0,53.09,2012,9,3,0,24.20544783010157,0,Low
2012-09-28,47604.0,15.0,1668.0,3402.0,00:46:00,10.04,ERCOTWindIntegrationReport_2012.xlsx,1734.0,49.03,2012,9,4,0,28.522468544038347,0,Low
2012-09-29,37630.0,17.0,4333.0,5773.0,09:20:00,16.89,ERCOTWindIntegrationReport_2012.xlsx,1440.0,75.06,2012,9,5,1,8.682510383017997,0,Low
2012-09-30,35128.0,21.0,419.0,2878.0,02:26:00,10.42,ERCOTWindIntegrationReport_2012.xlsx,2459.0,14.56,2012,9,6,1,83.63809523809523,0,Medium
2012-10-01,40966.0,17.0,3873.0,4460.0,17:23:00,11.0,ERCOTWindIntegrationReport_2012.xlsx,587.0,86.84,2012,10,0,0,10.574599896747548,1,Low
2012-10-02,41227.0,17.0,569.0,3951.0,23:59:00,14.11,ERCOTWindIntegrationReport_2012.xlsx,3382.0,14.4,2012,10,1,0,72.3280701754386,0,Medium
2012-10-03,44334.0,17.0,4018.0,7612.0,23:59:00,24.92,ERCOTWindIntegrationReport_2012.xlsx,3594.0,52.79,2012,10,2,0,11.031102264244836,0,Medium
2012-10-04,48257.0,17.0,3041.0,7632.0,00:00:00,25.02,ERCOTWindIntegrationReport_2012.xlsx,4591.0,39.85,2012,10,3,0,15.863576594345824,0,Medium
2012-10-05,48042.0,17.0,463.0,5332.0,21:53:00,14.34,ERCOTWindIntegrationReport_2012.xlsx,4869.0,8.68,2012,10,4,0,103.53879310344827,0,Medium
2012-10-06,36446.0,16.0,1931.0,5732.0,03:31:00,22.03,ERCOTWindIntegrationReport_2012.xlsx,3801.0,33.69,2012,10,5,1,18.86438923395445,0,Medium
2012-10-07,31957.0,20.0,995.0,5064.0,00:00:00,18.23,ERCOTWindIntegrationReport_2012.xlsx,4069.0,19.65,2012,10,6,1,32.08534136546185,0,Medium
2012-10-08,33607.0,21.0,4132.0,6603.0,23:34:00,24.47,ERCOTWindIntegrationReport_2012.xlsx,2471.0,62.58,2012,10,0,0,8.131381563029276,0,Medium
2012-10-09,38563.0,21.0,4115.0,6760.0,00:19:00,26.41,ERCOTWindIntegrationReport_2012.xlsx,2645.0,60.87,2012,10,1,0,9.369047619047619,0,Medium
2012-10-10,43691.0,17.0,1024.0,4097.0,00:00:00,13.91,ERCOTWindIntegrationReport_2012.xlsx,3073.0,24.99,2012,10,2,0,42.625365853658536,0,Medium
2012-10-11,45711.0,17.0,5184.0,6101.0,23:37:00,17.71,ERCOTWindIntegrationReport_2012.xlsx,917.0,84.97,2012,10,3,0,8.816007714561234,1,Low
2012-10-12,48029.0,17.0,5525.0,7802.0,23:02:00,21.0,ERCOTWindIntegrationReport_2012.xlsx,2277.0,70.82,2012,10,4,0,8.691458559536736,0,Medium
2012-10-13,42900.0,16.0,7177.0,7779.0,03:02:00,26.15,ERCOTWindIntegrationReport_2012.xlsx,602.0,92.26,2012,10,5,1,5.976595151852884,1,Low
2012-10-14,41620.0,17.0,2022.0,3746.0,04:40:00,13.43,ERCOTWindIntegrationReport_2012.xlsx,1724.0,53.98,2012,10,6,1,20.573405832921402,0,Low
2012-10-15,40200.0,17.0,1661.0,5192.0,23:45:00,18.02,ERCOTWindIntegrationReport_2012.xlsx,3531.0,31.99,2012,10,0,0,24.187725631768952,0,Medium
2012-10-16,36835.0,20.0,5824.0,6578.0,23:25:00,22.21,ERCOTWindIntegrationReport_2012.xlsx,754.0,88.54,2012,10,1,0,6.3236051502145925,1,Low
2012-10-17,46993.0,17.0,1221.0,6672.0,00:25:00,24.26,ERCOTWindIntegrationReport_2012.xlsx,5451.0,18.3,2012,10,2,0,38.45581014729951,0,High
2012-10-18,38733.0,17.0,584.0,3877.0,04:25:00,14.51,ERCOTWindIntegrationReport_2012.xlsx,3293.0,15.06,2012,10,3,0,66.2102564102564,0,Medium
2012-10-19,37263.0,17.0,1972.0,6416.0,23:59:00,23.61,ERCOTWindIntegrationReport_2012.xlsx,4444.0,30.74,2012,10,4,0,18.886467308667005,0,Medium
2012-10-20,39761.0,18.0,3780.0,6843.0,23:54:00,21.22,ERCOTWindIntegrationReport_2012.xlsx,3063.0,55.24,2012,10,5,1,10.516001057921185,0,Medium
2012-10-21,46378.0,17.0,3916.0,7252.0,23:16:00,20.51,ERCOTWindIntegrationReport_2012.xlsx,3336.0,54.0,2012,10,6,1,11.840183814143478,0,Medium
2012-10-22,46144.0,17.0,3938.0,7118.0,00:02:00,21.44,ERCOTWindIntegrationReport_2012.xlsx,3180.0,55.32,2012,10,0,0,11.714648387915714,0,Medium
2012-10-23,46459.0,17.0,2816.0,6899.0,22:27:00,18.3,ERCOTWindIntegrationReport_2012.xlsx,4083.0,40.82,2012,10,1,0,16.49236776712815,0,Medium
2012-10-24,46808.0,17.0,6610.0,7590.0,22:15:00,19.63,ERCOTWindIntegrationReport_2012.xlsx,980.0,87.09,2012,10,2,0,7.080320677658448,1,Low
2012-10-25,44420.0,15.0,6419.0,7319.0,00:40:00,23.55,ERCOTWindIntegrationReport_2012.xlsx,900.0,87.7,2012,10,3,0,6.919003115264798,1,Low
2012-10-26,33019.0,12.0,6310.0,6495.0,17:49:00,20.8,ERCOTWindIntegrationReport_2012.xlsx,185.0,97.15,2012,10,4,0,5.231975915068928,1,None
2012-10-27,31366.0,11.0,970.0,3943.0,00:00:00,14.45,ERCOTWindIntegrationReport_2012.xlsx,2973.0,24.6,2012,10,5,1,32.30278063851699,0,Medium
2012-10-28,31560.0,20.0,1000.0,3619.0,23:53:00,14.05,ERCOTWindIntegrationReport_2012.xlsx,2619.0,27.63,2012,10,6,1,31.528471528471528,0,Medium
